C:/Users/Dan/Dropbox/Projects/Project 90 - Learn Python/Cluster2/images
imgNum,fileName,marked,score,auditType,hiveNum,hiveType,numFrames,hiveDepth,density,frame1x,frame1y,frame2x,frame2y,marker data->
0,1_1_20210413_06-04-44.jpg,True,3.0002598258614146,NOF_l,1,Langstroth,9 Frame,Full Depth,100,148,126,153,497,39,141,30,208,29,275,26,323,64,145,53,298,91,156,85,392,125,177,122,339,149,264,145,340,183,164,180,329,211,201,217,295,244,170,252,253,151,131,155,158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1_1_20210413_06-05-57.jpg,True,3.000832814351216,NOF_o,2,Langstroth,9 Frame,Full Depth,75,134,166,612,157,138,25,484,307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,1_1_20210413_06-08-04.jpg,True,2.294096278291173,NOF_r,3,Langstroth,9 Frame,Full Depth,100,137,199,644,202,208,113,440,326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,1_1_20210413_06-09-41.jpg,True,3.484354973213456,NOF_l,3,Langstroth,9 Frame,Full Depth,100,198,150,699,188,215,32,398,35,220,5,395,7,230,112,337,124,224,159,472,170,200,195,471,204,210,237,487,253,228,278,599,299,313,313,429,324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1_1_20210413_06-11-54.jpg,True,3.391433511148241,IFB,3,Langstroth,9 Frame,Full Depth,100,180,174,688,147,184,82,246,78,202,108,419,93,205,149,581,122,203,188,457,179,215,232,467,212,214,268,473,254,227,305,416,295,221,345,334,341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,1_1_20210413_06-13-05.jpg,True,7.798998579542542,NOF_l,3,Langstroth,9 Frame,Full Depth,100,173,218,631,196,158,64,410,45,162,103,519,81,165,144,447,130,172,178,629,156,177,220,623,200,182,252,625,230,629,275,186,291,184,331,634,310,629,354,187,358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,1_1_20210413_06-14-36.jpg,True,3,Man,3,Langstroth,9 Frame,Full Depth,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,1_1_20210413_06-15-47.jpg,True,2,Man,3,Langstroth,9 Frame,Full Depth,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,1_1_20210413_06-17-33.jpg,True,4,Man,3,Langstroth,9 Frame,Full Depth,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,1_1_20210413_06-18-52.jpg,True,0.8350584250484376,NOF_l,3,Langstroth,9 Frame,Full Depth,100,208,224,680,205,229,218,433,212,242,261,432,249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10,1_1_20210413_06-20-13.jpg,True,2.575742697779349,NOF_l,3,Langstroth,9 Frame,Full Depth,75,187,194,615,216,207,301,595,319,253,268,476,284,228,230,460,241,243,199,458,206,235,159,415,169,222,124,278,128,318,129,368,128,258,87,384,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
