C:/Users/Dan/Dropbox/Projects/Project 90 - Learn Python/Cluster2/images
imgNum,fileName,marked,score,auditType,hiveNum,hiveType,numFrames,hiveDepth,density,frame1x,frame1y,frame2x,frame2y,marker data->
0,1_1_20210413_06-04-44.jpg,True,6,Man,0,Langstroth,9 Frame,Full,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1_1_20210413_06-05-57.jpg,True,5,Man,0,Langstroth,9 Frame,Full,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,1_1_20210413_06-08-04.jpg,True,4,Man,0,Langstroth,9 Frame,Full,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,1_1_20210413_06-09-41.jpg,True,2,Man,0,Langstroth,9 Frame,Full,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4,1_1_20210413_06-11-54.jpg,True,2,Man,0,Langstroth,9 Frame,Full,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,1_1_20210413_06-13-05.jpg,True,5.630644852964058,NOF_r,0,Langstroth,9 Frame,Full,75,172,217,629,195,172,53,623,345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,1_1_20210413_06-14-36.jpg,True,2.6684444736720083,NOF_l,0,Langstroth,9 Frame,Full,100,202,190,669,177,218,345,389,335,223,313,378,303,234,262,377,257,210,219,409,219,212,188,455,175,207,153,449,142,280,117,372,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7,1_1_20210413_06-15-47.jpg,True,1.215986167225746,NOF_l,0,Langstroth,9 Frame,Full,50,-1,-1,-1,-1,301,103,463,101,268,140,478,136,259,173,473,175,210,213,477,210,281,242,464,240,358,281,393,280,210,315,275,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,1_1_20210413_06-17-33.jpg,True,5.323845950419286,IFB,0,Langstroth,9 Frame,Full,100,156,211,633,195,155,114,438,101,196,66,426,59,154,158,478,142,165,197,484,181,175,239,522,222,187,269,527,264,181,297,505,291,194,340,566,328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9,1_1_20210413_06-18-52.jpg,True,0.599738939249472,NOF_o,0,Langstroth,9 Frame,Full,100,206,217,678,203,243,192,417,274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
